,ndays_of_deal,avg_comments,avg_bookmarks,avg_shares,year,month,day,weekday,avg_discount,Y_discount_3d,Y_avg_discount_3d
1465,0,0.0,0.0,0.0,2017,2,18,5,0.0,1,38.33333206176758
1466,0,0.0,0.0,0.0,2017,2,19,6,0.0,1,41.25
1467,1,4.0,33.0,12.0,2017,2,20,0,50.0,1,38.33333206176758
1468,1,64.0,157.0,161.0,2017,2,21,1,32.5,1,50.0
1469,1,116.0,247.0,191.0,2017,2,22,2,50.0,0,0.0
1470,0,0.0,0.0,0.0,2017,2,23,3,0.0,0,0.0
1471,0,0.0,0.0,0.0,2017,2,24,4,0.0,1,35.0
1472,0,0.0,0.0,0.0,2017,2,25,5,0.0,1,35.0
1473,0,0.0,0.0,0.0,2017,2,26,6,0.0,1,35.0
1474,1,8.0,50.5,23.0,2017,2,27,0,35.0,0,0.0
1475,0,0.0,0.0,0.0,2017,2,28,1,0.0,0,0.0
1476,0,0.0,0.0,0.0,2017,3,1,2,0.0,1,50.0
1477,0,0.0,0.0,0.0,2017,3,2,3,0.0,1,50.0
1478,0,0.0,0.0,0.0,2017,3,3,4,0.0,1,50.0
1479,1,18.0,79.5,45.5,2017,3,4,5,50.0,1,50.0
1480,1,27.0,56.0,47.0,2017,3,5,6,50.0,1,50.0
1481,1,13.0,43.0,15.0,2017,3,6,0,50.0,1,40.0
1482,0,0.0,0.0,0.0,2017,3,7,1,0.0,1,40.0
1483,0,0.0,0.0,0.0,2017,3,8,2,0.0,1,40.0
1484,1,19.0,50.0,44.0,2017,3,9,3,40.0,0,0.0
1485,0,0.0,0.0,0.0,2017,3,10,4,0.0,0,0.0
1486,0,0.0,0.0,0.0,2017,3,11,5,0.0,0,0.0
1487,0,0.0,0.0,0.0,2017,3,12,6,0.0,0,0.0
1488,0,0.0,0.0,0.0,2017,3,13,0,0.0,1,50.0
1489,0,0.0,0.0,0.0,2017,3,14,1,0.0,1,50.0
1490,0,0.0,0.0,0.0,2017,3,15,2,0.0,1,50.0
1491,1,0.0,40.0,20.0,2017,3,16,3,50.0,0,0.0
1492,0,0.0,0.0,0.0,2017,3,17,4,0.0,1,60.0
1493,0,0.0,0.0,0.0,2017,3,18,5,0.0,1,55.0
1494,0,0.0,0.0,0.0,2017,3,19,6,0.0,1,53.33333206176758
1495,1,11.0,35.0,24.0,2017,3,20,0,60.0,1,50.0
1496,1,6.0,57.0,11.0,2017,3,21,1,50.0,1,50.0
1497,1,4.0,40.0,24.0,2017,3,22,2,50.0,1,45.0
1498,1,5.0,61.5,42.0,2017,3,23,3,50.0,1,40.0
1499,1,11.0,85.0,62.0,2017,3,24,4,50.0,1,30.0
1500,1,26.0,119.0,97.0,2017,3,25,5,30.0,1,50.0
1501,0,0.0,0.0,0.0,2017,3,26,6,0.0,1,50.0
1502,0,0.0,0.0,0.0,2017,3,27,0,0.0,1,50.0
1503,1,73.0,306.0,208.0,2017,3,28,1,50.0,0,0.0
1504,0,0.0,0.0,0.0,2017,3,29,2,0.0,0,0.0
1505,0,0.0,0.0,0.0,2017,3,30,3,0.0,0,0.0
1506,0,0.0,0.0,0.0,2017,3,31,4,0.0,0,0.0
1507,0,0.0,0.0,0.0,2017,4,1,5,0.0,1,45.0
1508,0,0.0,0.0,0.0,2017,4,2,6,0.0,1,40.0
1509,0,0.0,0.0,0.0,2017,4,3,0,0.0,1,50.0
1510,1,22.5,95.0,62.0,2017,4,4,1,45.0,1,53.33333206176758
1511,1,4.0,44.0,49.0,2017,4,5,2,30.0,1,65.0
1512,1,19.0,50.5,37.0,2017,4,6,3,65.0,1,60.0
1513,0,0.0,0.0,0.0,2017,4,7,4,0.0,1,60.0
1514,0,0.0,0.0,0.0,2017,4,8,5,0.0,1,48.33333206176758
1515,1,42.0,106.0,61.0,2017,4,9,6,60.0,1,42.5
1516,0,0.0,0.0,0.0,2017,4,10,0,0.0,1,51.66666793823242
1517,1,18.0,69.0,38.5,2017,4,11,1,42.5,1,65.0
1518,0,0.0,0.0,0.0,2017,4,12,2,0.0,1,65.0
1519,1,56.0,148.0,127.0,2017,4,13,3,70.0,1,60.0
1520,1,18.0,36.0,25.0,2017,4,14,4,60.0,1,42.5
1521,0,0.0,0.0,0.0,2017,4,15,5,0.0,1,42.5
1522,0,0.0,0.0,0.0,2017,4,16,6,0.0,1,42.5
1523,1,8.0,33.5,24.0,2017,4,17,0,42.5,0,0.0
1524,0,0.0,0.0,0.0,2017,4,18,1,0.0,0,0.0
1525,0,0.0,0.0,0.0,2017,4,19,2,0.0,0,0.0
1526,0,0.0,0.0,0.0,2017,4,20,3,0.0,0,0.0
1527,0,0.0,0.0,0.0,2017,4,21,4,0.0,0,0.0
1528,0,0.0,0.0,0.0,2017,4,22,5,0.0,0,0.0
1529,0,0.0,0.0,0.0,2017,4,23,6,0.0,0,0.0
1530,0,0.0,0.0,0.0,2017,4,24,0,0.0,0,0.0
1531,0,0.0,0.0,0.0,2017,4,25,1,0.0,1,70.0
1532,0,0.0,0.0,0.0,2017,4,26,2,0.0,1,70.0
1533,0,0.0,0.0,0.0,2017,4,27,3,0.0,1,70.0
1534,1,9.0,40.0,19.0,2017,4,28,4,70.0,0,0.0
1535,0,0.0,0.0,0.0,2017,4,29,5,0.0,0,0.0
1536,0,0.0,0.0,0.0,2017,4,30,6,0.0,0,0.0
1537,0,0.0,0.0,0.0,2017,5,1,0,0.0,0,0.0
1538,0,0.0,0.0,0.0,2017,5,2,1,0.0,0,0.0
1539,0,0.0,0.0,0.0,2017,5,3,2,0.0,0,0.0
1540,0,0.0,0.0,0.0,2017,5,4,3,0.0,1,70.0
1541,0,0.0,0.0,0.0,2017,5,5,4,0.0,1,70.0
1542,0,0.0,0.0,0.0,2017,5,6,5,0.0,1,70.0
1543,1,37.0,127.0,93.0,2017,5,7,6,70.0,1,60.0
1544,0,0.0,0.0,0.0,2017,5,8,0,0.0,1,60.0
1545,0,0.0,0.0,0.0,2017,5,9,1,0.0,1,60.0
1546,1,195.0,591.5,705.5,2017,5,10,2,60.0,0,0.0
1547,0,0.0,0.0,0.0,2017,5,11,3,0.0,0,0.0
1548,0,0.0,0.0,0.0,2017,5,12,4,0.0,0,0.0
1549,0,0.0,0.0,0.0,2017,5,13,5,0.0,1,60.0
1550,0,0.0,0.0,0.0,2017,5,14,6,0.0,1,60.0
1551,0,0.0,0.0,0.0,2017,5,15,0,0.0,1,60.0
1552,1,0.0,28.0,15.0,2017,5,16,1,60.0,1,25.0
1553,0,0.0,0.0,0.0,2017,5,17,2,0.0,1,25.0
1554,0,0.0,0.0,0.0,2017,5,18,3,0.0,1,25.0
1555,1,1.0,44.0,17.0,2017,5,19,4,25.0,0,0.0
1556,0,0.0,0.0,0.0,2017,5,20,5,0.0,0,0.0
1557,0,0.0,0.0,0.0,2017,5,21,6,0.0,0,0.0
1558,0,0.0,0.0,0.0,2017,5,22,0,0.0,0,0.0
1559,0,0.0,0.0,0.0,2017,5,23,1,0.0,0,0.0
1560,0,0.0,0.0,0.0,2017,5,24,2,0.0,0,0.0
1561,0,0.0,0.0,0.0,2017,5,25,3,0.0,0,0.0
1562,0,0.0,0.0,0.0,2017,5,26,4,0.0,0,0.0
1563,0,0.0,0.0,0.0,2017,5,27,5,0.0,1,50.0
1564,0,0.0,0.0,0.0,2017,5,28,6,0.0,1,50.0
1565,0,0.0,0.0,0.0,2017,5,29,0,0.0,1,50.0
1566,1,34.0,153.0,79.0,2017,5,30,1,50.0,0,0.0
1567,0,0.0,0.0,0.0,2017,5,31,2,0.0,0,0.0
1568,0,0.0,0.0,0.0,2017,6,1,3,0.0,1,30.0
1569,0,0.0,0.0,0.0,2017,6,2,4,0.0,1,30.0
1570,0,0.0,0.0,0.0,2017,6,3,5,0.0,1,45.0
1571,1,8.0,41.0,39.0,2017,6,4,6,30.0,1,60.0
1572,0,0.0,0.0,0.0,2017,6,5,0,0.0,1,60.0
1573,1,20.0,50.0,33.0,2017,6,6,1,60.0,0,0.0
1574,0,0.0,0.0,0.0,2017,6,7,2,0.0,1,20.0
1575,0,0.0,0.0,0.0,2017,6,8,3,0.0,1,45.0
1576,0,0.0,0.0,0.0,2017,6,9,4,0.0,1,36.66666793823242
1577,1,0.0,25.0,10.0,2017,6,10,5,20.0,1,36.66666793823242
1578,1,18.0,73.0,54.0,2017,6,11,6,70.0,1,20.0
1579,1,0.0,8.0,8.0,2017,6,12,0,20.0,1,20.0
1580,1,1.0,43.0,24.0,2017,6,13,1,20.0,0,0.0
1581,0,0.0,0.0,0.0,2017,6,14,2,0.0,0,0.0
1582,0,0.0,0.0,0.0,2017,6,15,3,0.0,0,0.0
1583,0,0.0,0.0,0.0,2017,6,16,4,0.0,0,0.0
1584,0,0.0,0.0,0.0,2017,6,17,5,0.0,1,20.0
1585,0,0.0,0.0,0.0,2017,6,18,6,0.0,1,20.0
1586,0,0.0,0.0,0.0,2017,6,19,0,0.0,1,20.0
1587,1,32.0,85.0,47.0,2017,6,20,1,20.0,0,0.0
1588,0,0.0,0.0,0.0,2017,6,21,2,0.0,0,0.0
1589,0,0.0,0.0,0.0,2017,6,22,3,0.0,0,0.0
1590,0,0.0,0.0,0.0,2017,6,23,4,0.0,0,0.0
1591,0,0.0,0.0,0.0,2017,6,24,5,0.0,0,0.0
1592,0,0.0,0.0,0.0,2017,6,25,6,0.0,0,0.0
1593,0,0.0,0.0,0.0,2017,6,26,0,0.0,0,0.0
1594,0,0.0,0.0,0.0,2017,6,27,1,0.0,0,0.0
1595,0,0.0,0.0,0.0,2017,6,28,2,0.0,1,40.0
1596,0,0.0,0.0,0.0,2017,6,29,3,0.0,1,40.0
1597,0,0.0,0.0,0.0,2017,6,30,4,0.0,1,35.0
1598,1,14.0,56.0,46.0,2017,7,1,5,40.0,1,30.0
1599,0,0.0,0.0,0.0,2017,7,2,6,0.0,1,30.0
1600,1,78.0,261.0,236.0,2017,7,3,0,30.0,1,50.0
1601,0,0.0,0.0,0.0,2017,7,4,1,0.0,1,50.0
1602,0,0.0,0.0,0.0,2017,7,5,2,0.0,1,45.0
1603,1,12.0,47.0,33.0,2017,7,6,3,50.0,1,40.0
1604,0,0.0,0.0,0.0,2017,7,7,4,0.0,1,40.0
1605,1,10.0,51.0,38.0,2017,7,8,5,40.0,1,25.0
1606,0,0.0,0.0,0.0,2017,7,9,6,0.0,1,25.0
1607,0,0.0,0.0,0.0,2017,7,10,0,0.0,1,25.0
1608,1,0.0,7.0,2.0,2017,7,11,1,25.0,0,0.0
1609,0,0.0,0.0,0.0,2017,7,12,2,0.0,0,0.0
1610,0,0.0,0.0,0.0,2017,7,13,3,0.0,1,30.0
1611,0,0.0,0.0,0.0,2017,7,14,4,0.0,1,40.0
1612,0,0.0,0.0,0.0,2017,7,15,5,0.0,1,42.5
1613,1,8.0,46.0,31.0,2017,7,16,6,30.0,1,40.0
1614,1,0.0,18.0,5.0,2017,7,17,0,50.0,1,37.5
1615,7,4.0,40.0,31.5,2017,7,18,1,45.0,1,30.0
1616,1,4.0,19.0,8.5,2017,7,19,2,30.0,1,40.0
1617,0,0.0,0.0,0.0,2017,7,20,3,0.0,1,40.0
1618,0,0.0,0.0,0.0,2017,7,21,4,0.0,1,40.0
1619,1,13.0,36.0,29.0,2017,7,22,5,40.0,1,50.0
1620,0,0.0,0.0,0.0,2017,7,23,6,0.0,1,50.0
1621,0,0.0,0.0,0.0,2017,7,24,0,0.0,1,50.0
1622,1,3.0,34.0,14.0,2017,7,25,1,50.0,0,0.0
1623,0,0.0,0.0,0.0,2017,7,26,2,0.0,0,0.0
1624,0,0.0,0.0,0.0,2017,7,27,3,0.0,0,0.0
1625,0,0.0,0.0,0.0,2017,7,28,4,0.0,0,0.0
1626,0,0.0,0.0,0.0,2017,7,29,5,0.0,1,35.0
1627,0,0.0,0.0,0.0,2017,7,30,6,0.0,1,46.66666793823242
1628,0,0.0,0.0,0.0,2017,7,31,0,0.0,1,46.66666793823242
1629,1,4.5,35.0,14.0,2017,8,1,1,35.0,1,45.0
1630,1,0.0,11.0,19.0,2017,8,2,2,70.0,1,35.0
1631,0,0.0,0.0,0.0,2017,8,3,3,0.0,1,35.0
1632,1,4.0,76.0,55.0,2017,8,4,4,20.0,1,45.0
1633,1,8.0,20.0,16.0,2017,8,5,5,50.0,1,36.66666793823242
1634,0,0.0,0.0,0.0,2017,8,6,6,0.0,1,40.0
1635,1,38.0,173.0,169.0,2017,8,7,0,40.0,1,45.0
1636,1,1.5,17.5,21.0,2017,8,8,1,35.0,1,55.0
1637,1,8.0,22.0,19.0,2017,8,9,2,50.0,1,60.0
1638,1,21.0,41.0,27.0,2017,8,10,3,60.0,1,50.0
1639,0,0.0,0.0,0.0,2017,8,11,4,0.0,1,50.0
1640,0,0.0,0.0,0.0,2017,8,12,5,0.0,1,50.0
1641,1,9.0,64.0,36.0,2017,8,13,6,50.0,1,50.0
1642,0,0.0,0.0,0.0,2017,8,14,0,0.0,1,40.0
1643,0,0.0,0.0,0.0,2017,8,15,1,0.0,1,40.0
1644,10,8.0,8.0,7.0,2017,8,16,2,50.0,1,30.0
1645,1,10.0,45.0,41.0,2017,8,17,3,30.0,0,0.0
1646,0,0.0,0.0,0.0,2017,8,18,4,0.0,1,20.0
1647,0,0.0,0.0,0.0,2017,8,19,5,0.0,1,35.0
1648,0,0.0,0.0,0.0,2017,8,20,6,0.0,1,40.0
1649,1,30.0,128.0,68.0,2017,8,21,0,20.0,1,54.599998474121094
1650,1,3.0,31.0,8.0,2017,8,22,1,50.0,1,54.599998474121094
1651,1,8.0,42.0,23.0,2017,8,23,2,50.0,1,55.75
1652,1,7.333333333333333,38.333333333333336,30.666666666666668,2017,8,24,3,57.66666793823242,1,50.0
1653,1,9.0,40.0,16.0,2017,8,25,4,50.0,1,30.0
1654,0,0.0,0.0,0.0,2017,8,26,5,0.0,1,40.0
1655,0,0.0,0.0,0.0,2017,8,27,6,0.0,1,43.33333206176758
1656,1,11.0,61.0,24.0,2017,8,28,0,30.0,1,50.0
1657,1,2.0,23.0,30.0,2017,8,29,1,50.0,1,50.0
1658,1,3.0,31.0,15.0,2017,8,30,2,50.0,0,0.0
1659,0,0.0,0.0,0.0,2017,8,31,3,0.0,1,50.0
1660,0,0.0,0.0,0.0,2017,9,1,4,0.0,1,50.0
1661,0,0.0,0.0,0.0,2017,9,2,5,0.0,1,47.5
1662,1,5.0,61.5,45.0,2017,9,3,6,50.0,1,48.0
1663,0,0.0,0.0,0.0,2017,9,4,0,0.0,1,50.0
1664,1,10.5,75.0,51.5,2017,9,5,1,45.0,1,52.5
1665,1,70.0,312.3333333333333,333.0,2017,9,6,2,50.0,1,60.0
1666,1,12.0,38.0,37.0,2017,9,7,3,60.0,1,60.0
1667,0,0.0,0.0,0.0,2017,9,8,4,0.0,1,60.0
1668,0,0.0,0.0,0.0,2017,9,9,5,0.0,1,60.0
1669,1,15.5,47.5,29.5,2017,9,10,6,60.0,1,60.0
1670,0,0.0,0.0,0.0,2017,9,11,0,0.0,1,62.5
1671,1,87.0,221.0,150.0,2017,9,12,1,60.0,1,57.5
1672,0,0.0,0.0,0.0,2017,9,13,2,0.0,1,57.5
1673,1,35.0,72.0,52.0,2017,9,14,3,65.0,1,50.0
1674,1,0.0,24.0,17.0,2017,9,15,4,50.0,0,0.0
1675,0,0.0,0.0,0.0,2017,9,16,5,0.0,0,0.0
1676,0,0.0,0.0,0.0,2017,9,17,6,0.0,1,40.0
1677,0,0.0,0.0,0.0,2017,9,18,0,0.0,1,40.0
1678,0,0.0,0.0,0.0,2017,9,19,1,0.0,1,32.5
1679,1,0.0,15.0,17.0,2017,9,20,2,40.0,1,25.0
1680,0,0.0,0.0,0.0,2017,9,21,3,0.0,1,25.0
1681,1,22.0,116.0,73.0,2017,9,22,4,25.0,1,65.0
1682,0,0.0,0.0,0.0,2017,9,23,5,0.0,1,57.5
1683,0,0.0,0.0,0.0,2017,9,24,6,0.0,1,58.33333206176758
1684,1,8.0,29.0,17.0,2017,9,25,0,65.0,1,53.33333206176758
1685,1,27.0,187.0,107.0,2017,9,26,1,50.0,1,55.0
1686,1,5.0,38.0,25.0,2017,9,27,2,60.0,1,50.0
1687,1,23.0,66.0,45.0,2017,9,28,3,50.0,0,0.0
1688,0,0.0,0.0,0.0,2017,9,29,4,0.0,0,0.0
1689,0,0.0,0.0,0.0,2017,9,30,5,0.0,1,70.0
1690,0,0.0,0.0,0.0,2017,10,1,6,0.0,1,70.0
1691,0,0.0,0.0,0.0,2017,10,2,0,0.0,1,70.0
1692,1,85.0,363.0,278.0,2017,10,3,1,70.0,0,0.0
1693,0,0.0,0.0,0.0,2017,10,4,2,0.0,0,0.0
1694,0,0.0,0.0,0.0,2017,10,5,3,0.0,0,0.0
1695,0,0.0,0.0,0.0,2017,10,6,4,0.0,0,0.0
1696,0,0.0,0.0,0.0,2017,10,7,5,0.0,1,50.0
1697,0,0.0,0.0,0.0,2017,10,8,6,0.0,1,50.0
1698,0,0.0,0.0,0.0,2017,10,9,0,0.0,1,50.0
1699,1,30.333333333333332,135.66666666666666,78.0,2017,10,10,1,50.0,1,50.0
1700,1,13.0,136.0,76.0,2017,10,11,2,50.0,1,55.0
1701,0,0.0,0.0,0.0,2017,10,12,3,0.0,1,55.0
1702,0,0.0,0.0,0.0,2017,10,13,4,0.0,1,55.0
1703,1,26.5,52.5,47.0,2017,10,14,5,55.0,1,60.0
1704,0,0.0,0.0,0.0,2017,10,15,6,0.0,1,55.0
1705,0,0.0,0.0,0.0,2017,10,16,0,0.0,1,56.66666793823242
1706,1,15.0,60.0,31.0,2017,10,17,1,60.0,1,55.0
1707,1,10.0,101.0,46.0,2017,10,18,2,50.0,1,60.0
1708,1,3.0,41.0,14.0,2017,10,19,3,60.0,0,0.0
1709,0,0.0,0.0,0.0,2017,10,20,4,0.0,1,42.5
1710,0,0.0,0.0,0.0,2017,10,21,5,0.0,1,42.5
1711,0,0.0,0.0,0.0,2017,10,22,6,0.0,1,48.75
1712,1,22.5,51.0,40.0,2017,10,23,0,42.5,1,45.0
1713,0,0.0,0.0,0.0,2017,10,24,1,0.0,1,45.0
1714,1,9.5,61.5,38.0,2017,10,25,2,55.0,1,25.0
1715,1,4.0,47.0,23.0,2017,10,26,3,25.0,1,70.0
1716,0,0.0,0.0,0.0,2017,10,27,4,0.0,1,53.66666793823242
1717,0,0.0,0.0,0.0,2017,10,28,5,0.0,1,52.75
1718,1,27.0,74.0,77.0,2017,10,29,6,70.0,1,41.5
1719,1,26.5,102.0,67.0,2017,10,30,0,45.5,1,37.5
1720,1,9.0,37.0,28.0,2017,10,31,1,50.0,1,25.0
1721,1,5.0,46.0,14.0,2017,11,1,2,25.0,1,30.0
1722,0,0.0,0.0,0.0,2017,11,2,3,0.0,1,30.0
1723,0,0.0,0.0,0.0,2017,11,3,4,0.0,1,30.0
1724,1,4.0,26.0,14.0,2017,11,4,5,30.0,0,0.0
1725,0,0.0,0.0,0.0,2017,11,5,6,0.0,1,50.0
1726,0,0.0,0.0,0.0,2017,11,6,0,0.0,1,50.0
1727,0,0.0,0.0,0.0,2017,11,7,1,0.0,1,50.0
1728,1,36.0,179.5,109.0,2017,11,8,2,50.0,1,50.0
1729,1,11.333333333333334,58.0,36.0,2017,11,9,3,50.0,1,65.0
1730,0,0.0,0.0,0.0,2017,11,10,4,0.0,1,65.0
1731,0,0.0,0.0,0.0,2017,11,11,5,0.0,1,62.5
1732,1,45.0,77.0,46.0,2017,11,12,6,65.0,1,65.0
1733,0,0.0,0.0,0.0,2017,11,13,0,0.0,1,57.5
1734,1,1.0,34.0,16.0,2017,11,14,1,60.0,1,56.66666793823242
1735,1,26.0,84.0,62.0,2017,11,15,2,70.0,1,50.0
1736,1,50.5,155.5,113.0,2017,11,16,3,50.0,0,0.0
1737,0,0.0,0.0,0.0,2017,11,17,4,0.0,0,0.0
1738,0,0.0,0.0,0.0,2017,11,18,5,0.0,0,0.0
1739,0,0.0,0.0,0.0,2017,11,19,6,0.0,1,50.0
1740,0,0.0,0.0,0.0,2017,11,20,0,0.0,1,50.0
1741,0,0.0,0.0,0.0,2017,11,21,1,0.0,1,55.0
1742,1,73.0,365.0,251.0,2017,11,22,2,50.0,1,56.66666793823242
1743,0,0.0,0.0,0.0,2017,11,23,3,0.0,1,56.66666793823242
1744,1,2.0,19.0,9.0,2017,11,24,4,60.0,1,55.0
1745,1,42.5,256.5,206.5,2017,11,25,5,55.0,0,0.0
1746,0,0.0,0.0,0.0,2017,11,26,6,0.0,1,50.0
1747,0,0.0,0.0,0.0,2017,11,27,0,0.0,1,55.0
1748,0,0.0,0.0,0.0,2017,11,28,1,0.0,1,55.0
1749,1,13.0,64.0,49.0,2017,11,29,2,50.0,1,65.0
1750,1,0.0,66.0,29.0,2017,11,30,3,60.0,1,70.0
1751,0,0.0,0.0,0.0,2017,12,1,4,0.0,1,70.0
1752,1,29.0,129.0,80.0,2017,12,2,5,70.0,1,70.0
1753,0,0.0,0.0,0.0,2017,12,3,6,0.0,1,70.0
1754,0,0.0,0.0,0.0,2017,12,4,0,0.0,1,70.0
1755,1,17.0,110.0,58.0,2017,12,5,1,70.0,0,0.0
1756,0,0.0,0.0,0.0,2017,12,6,2,0.0,0,0.0
1757,0,0.0,0.0,0.0,2017,12,7,3,0.0,0,0.0
1758,0,0.0,0.0,0.0,2017,12,8,4,0.0,0,0.0
1759,0,0.0,0.0,0.0,2017,12,9,5,0.0,1,25.0
1760,0,0.0,0.0,0.0,2017,12,10,6,0.0,1,25.0
1761,0,0.0,0.0,0.0,2017,12,11,0,0.0,1,25.0
1762,1,2.0,20.0,7.0,2017,12,12,1,25.0,1,50.0
1763,0,0.0,0.0,0.0,2017,12,13,2,0.0,1,50.0
1764,0,0.0,0.0,0.0,2017,12,14,3,0.0,1,50.0
1765,1,1.0,20.0,6.0,2017,12,15,4,50.0,1,60.0
1766,0,0.0,0.0,0.0,2017,12,16,5,0.0,1,60.0
1767,0,0.0,0.0,0.0,2017,12,17,6,0.0,1,60.0
1768,1,29.5,146.5,78.0,2017,12,18,0,60.0,0,0.0
1769,0,0.0,0.0,0.0,2017,12,19,1,0.0,0,0.0
1770,0,0.0,0.0,0.0,2017,12,20,2,0.0,0,0.0
1771,0,0.0,0.0,0.0,2017,12,21,3,0.0,0,0.0
1772,0,0.0,0.0,0.0,2017,12,22,4,0.0,1,70.0
1773,0,0.0,0.0,0.0,2017,12,23,5,0.0,1,70.0
1774,0,0.0,0.0,0.0,2017,12,24,6,0.0,1,70.0
1775,1,95.0,875.0,426.0,2017,12,25,0,70.0,0,0.0
1776,0,0.0,0.0,0.0,2017,12,26,1,0.0,0,0.0
1777,0,0.0,0.0,0.0,2017,12,27,2,0.0,0,0.0
1778,0,0.0,0.0,0.0,2017,12,28,3,0.0,0,0.0
1779,0,0.0,0.0,0.0,2017,12,29,4,0.0,0,0.0
1780,0,0.0,0.0,0.0,2017,12,30,5,0.0,0,0.0
1781,0,0.0,0.0,0.0,2017,12,31,6,0.0,0,0.0
1782,0,0.0,0.0,0.0,2018,1,1,0,0.0,1,20.0
1783,0,0.0,0.0,0.0,2018,1,2,1,0.0,1,20.0
1784,0,0.0,0.0,0.0,2018,1,3,2,0.0,1,20.0
1785,1,13.0,44.0,24.0,2018,1,4,3,20.0,0,0.0
1786,0,0.0,0.0,0.0,2018,1,5,4,0.0,0,0.0
1787,0,0.0,0.0,0.0,2018,1,6,5,0.0,1,70.0
1788,0,0.0,0.0,0.0,2018,1,7,6,0.0,1,70.0
1789,0,0.0,0.0,0.0,2018,1,8,0,0.0,1,70.0
1790,1,63.0,321.0,201.0,2018,1,9,1,70.0,1,65.0
1791,0,0.0,0.0,0.0,2018,1,10,2,0.0,1,65.0
1792,1,7.0,24.0,13.0,2018,1,11,3,70.0,1,60.0
1793,1,8.0,49.0,22.0,2018,1,12,4,60.0,0,0.0
1794,0,0.0,0.0,0.0,2018,1,13,5,0.0,1,30.0
1795,0,0.0,0.0,0.0,2018,1,14,6,0.0,1,30.0
1796,0,0.0,0.0,0.0,2018,1,15,0,0.0,1,30.0
1797,1,28.0,233.0,116.0,2018,1,16,1,30.0,0,0.0
1798,0,0.0,0.0,0.0,2018,1,17,2,0.0,1,60.0
1799,0,0.0,0.0,0.0,2018,1,18,3,0.0,1,60.0
1800,0,0.0,0.0,0.0,2018,1,19,4,0.0,1,42.5
1801,1,3.0,72.0,46.0,2018,1,20,5,60.0,1,37.5
1802,0,0.0,0.0,0.0,2018,1,21,6,0.0,1,35.0
1803,1,22.0,98.0,31.0,2018,1,22,0,25.0,1,43.33333206176758
1804,1,18.0,117.0,55.0,2018,1,23,1,50.0,1,40.0
1805,1,6.0,110.0,44.0,2018,1,24,2,30.0,1,50.0
1806,1,0.0,16.0,5.0,2018,1,25,3,50.0,1,60.0
1807,0,0.0,0.0,0.0,2018,1,26,4,0.0,1,60.0
1808,0,0.0,0.0,0.0,2018,1,27,5,0.0,1,60.0
1809,1,11.0,78.0,32.0,2018,1,28,6,60.0,1,32.5
1810,0,0.0,0.0,0.0,2018,1,29,0,0.0,1,32.5
1811,0,0.0,0.0,0.0,2018,1,30,1,0.0,1,32.5
1812,1,12.0,42.0,23.5,2018,1,31,2,32.5,0,0.0
1813,0,0.0,0.0,0.0,2018,2,1,3,0.0,1,60.0
1814,0,0.0,0.0,0.0,2018,2,2,4,0.0,1,42.5
1815,0,0.0,0.0,0.0,2018,2,3,5,0.0,1,51.25
1816,1,8.0,28.0,21.0,2018,2,4,6,60.0,1,51.25
1817,1,4.0,18.0,9.0,2018,2,5,0,25.0,1,61.25
1818,1,20.5,103.5,28.5,2018,2,6,1,60.0,1,62.5
1819,1,8.0,48.0,26.0,2018,2,7,2,60.0,1,65.0
1820,1,6.0,51.0,24.0,2018,2,8,3,65.0,1,50.0
1821,0,0.0,0.0,0.0,2018,2,9,4,0.0,1,60.0
1822,0,0.0,0.0,0.0,2018,2,10,5,0.0,1,60.0
1823,1,1.0,31.0,16.0,2018,2,11,6,50.0,1,70.0
1824,1,12.0,121.0,50.0,2018,2,12,0,70.0,0,0.0
1825,0,0.0,0.0,0.0,2018,2,13,1,0.0,0,0.0
1826,0,0.0,0.0,0.0,2018,2,14,2,0.0,0,0.0
1827,0,0.0,0.0,0.0,2018,2,15,3,0.0,0,0.0
1828,0,0.0,0.0,0.0,2018,2,16,4,0.0,1,37.5
1829,0,0.0,0.0,0.0,2018,2,17,5,0.0,1,40.0
1830,0,0.0,0.0,0.0,2018,2,18,6,0.0,1,45.0
1831,1,34.5,143.0,75.5,2018,2,19,0,37.5,1,48.75
1832,1,6.333333333333333,50.0,22.0,2018,2,20,1,41.66666793823242,1,55.0
1833,1,57.0,369.0,279.0,2018,2,21,2,70.0,1,40.0
1834,0,0.0,0.0,0.0,2018,2,22,3,0.0,1,40.0
1835,1,4.0,34.0,17.0,2018,2,23,4,40.0,1,50.0
1836,0,0.0,0.0,0.0,2018,2,24,5,0.0,1,50.0
1837,0,0.0,0.0,0.0,2018,2,25,6,0.0,1,50.0
1838,1,0.5,21.5,2.0,2018,2,26,0,50.0,0,0.0
1839,0,0.0,0.0,0.0,2018,2,27,1,0.0,0,0.0
1840,0,0.0,0.0,0.0,2018,2,28,2,0.0,0,0.0
1841,0,0.0,0.0,0.0,2018,3,1,3,0.0,1,25.0
1842,0,0.0,0.0,0.0,2018,3,2,4,0.0,1,25.0
1843,0,0.0,0.0,0.0,2018,3,3,5,0.0,1,41.25
1844,1,71.0,139.0,78.0,2018,3,4,6,25.0,1,41.25
1845,0,0.0,0.0,0.0,2018,3,5,0,0.0,1,45.0
1846,1,24.0,105.33333333333333,54.666666666666664,2018,3,6,1,46.66666793823242,1,42.5
1847,1,0.0,6.0,5.0,2018,3,7,2,25.0,1,60.0
